lat,lng,name,id,url,branch
-36.9909881,174.85121030000005,Whanau Ora Community Clinic - Puhinui Road,im:639fdd6e-b50e-4834-8003-fd2cd7e230f4,/gps-accident-urgent-medical-care/gp/whanau-ora-community-clinic-puhinui-road/,primary
-40.3525219,175.61457730000006,Youth One Stop Shop (YOSS) Health Service - Palmerston North,im:46f5b4b5-2b1e-4368-916f-b393695d0905,/gps-accident-urgent-medical-care/gp/youth-one-stop-shop-yoss-health-service-palmerston/,primary
-40.9505142,175.6585695,Masterton Medical Youth Health Clinic,im:48df38c1-c75c-4792-a471-63f8bfcc2f99,/gps-accident-urgent-medical-care/youth-health/masterton-medical-youth-health-clinic/,primary
-35.6831747,174.30037319999997,The Doctors Kamo,im:49bde126-595d-4d05-aca1-3c3ace28947e,/gps-accident-urgent-medical-care/gp/the-doctors-kamo/,primary
-39.0665723,174.10286240000005,Carefirst Merrilands Medical Centre,im:f5026d9d-8ce1-4691-9951-5e6a2963c79d,/gps-accident-urgent-medical-care/gp/carefirst-merrilands-medical-centre/,primary
-36.8578518,174.75721469999996,K' Road Medical Centre,im:dc91ffe2-1157-4b74-a661-e211b818c10e,/gps-accident-urgent-medical-care/gp/k-road-medical-centre/,primary
-36.8830215,174.61523239999997,Palomino Medical Centre,im:5b6fa1a3-1574-48d3-a33b-2e647c59bd71,/gps-accident-urgent-medical-care/gp/palomino-medical-centre/,primary
-36.9074859,174.73432230000003,Local Doctors Stoddard Road - GP,im:416e519d-0b38-4d2e-94de-9135870011cc,/gps-accident-urgent-medical-care/gp/local-doctors-stoddard-road-gp/,primary
-38.14134860000001,176.25535079999997,Youth Health - Taiohi Tūrama,im:5a134b4a-a4a4-4381-8af2-0bd44ee0bfbc,/gps-accident-urgent-medical-care/youth-health/youth-health-taiohi-turama/,primary
-40.6340256,175.2905447,Youth One Stop Shop (YOSS) Health Service - Levin,im:e5dc1e34-90b3-4ea4-83a8-bba6eac3a861,/gps-accident-urgent-medical-care/youth-health/youth-one-stop-shop-yoss-health-service-levin/,primary
-36.8723937,174.74346289999994,Doctors at Kingsland,im:5ac7e00a-8d38-468e-88cb-4fc5659cf707,/gps-accident-urgent-medical-care/gp/doctors-at-kingsland/,primary
-36.8649266,174.69951979999996,TAHI Care,im:f7a0e125-4902-4ac7-8394-c35846748a52,/gps-accident-urgent-medical-care/gp/tahi-care/,primary
-36.8965955,174.83104460000004,The Doctors Mt Wellington (Previously known as Mt Wellington Medical Clinic),im:0b8d945a-ca2a-4694-aaa9-49ed3efdfb6a,/gps-accident-urgent-medical-care/gp/the-doctors-mt-wellington-previously-known/,primary
-36.635089,174.741075,Hillview Medical,im:28e663fb-bffd-43fd-88be-fe027b3d32fb,/gps-accident-urgent-medical-care/gp/hillview-medical/,primary
-39.5898932,174.28686879999998,Dr Keith T Blayneys Practice,im:2916d7d3-fcb6-461b-82f1-31434c992569,/gps-accident-urgent-medical-care/gp/dr-keith-t-blayneys-practice/,primary
-39.33831490000001,174.28328250000004,Regan Street Health Centre,im:cd9140a9-9b09-46ea-9150-06019fff12f7,/gps-accident-urgent-medical-care/gp/regan-street-health-centre/,primary
-38.0525163,175.7782793,Putaruru-Tirau Family Doctors,im:1ec80f71-e48d-4166-b6b3-6709e1d4dff8,/gps-accident-urgent-medical-care/gp/putaruru-tirau-family-doctors/,primary
-40.3625713,175.61879580000004,Dr Parry's Surgery (Practice of Dr Trevor Parry),im:31a64021-a445-4822-b898-c2953b4d2c45,/gps-accident-urgent-medical-care/gp/dr-parrys-surgery-practice-of-dr-trevor-parry/,primary
-41.2099892,174.90055540000003,Vibe Youth Clinic Lower Hutt,im:5fd0d4dd-663f-4c1b-a8a7-fe8df93648b6,/gps-accident-urgent-medical-care/youth-health/vibe-youth-clinic-lower-hutt/,primary
-37.6954299,176.0731788,Te Puna Doctors,im:4da96566-9c10-4c78-8903-f79f7fbc118c,/gps-accident-urgent-medical-care/gp/te-puna-doctors/,primary
-45.8408916,170.6534223,Otago Peninsula Medical Centre,im:93800b15-2652-4aa7-a188-14dd18875000,/gps-accident-urgent-medical-care/gp/otago-peninsula-medical-centre/,primary
-36.9519546,174.8403939,Ōtāhuhu College Health & Wellness Centre,im:229d6823-ffac-4345-8af3-63ceb7d8cca9,/gps-accident-urgent-medical-care/gp/otahuhu-college-health-wellness-centre/,primary
-45.03803250000001,169.1947239,Cromwell Medical Centre,im:cfb1d027-c460-4f49-a2ad-856480014802,/gps-accident-urgent-medical-care/gp/cromwell-medical-centre/,primary
-46.3948929,168.3645502,Willow Medical Center,im:bc07885b-1441-4104-9b3c-8318d15279d7,/gps-accident-urgent-medical-care/gp/willow-medical-center/,primary
-40.203584,176.09655840000005,Dr Shorts Surgery Dannevirke,im:a1b4321a-6ee4-41c5-9244-48d7f076f8a3,/gps-accident-urgent-medical-care/gp/dr-shorts-surgery-dannevirke/,primary
-36.84387660947621,174.7661304473877,Alternaleaf,im:d4ae7fb5-f2ee-482f-be6d-7aa51e6774c8,/specialised-primary-health-care/medicinal-cannabis/alternaleaf/,specialised-primary
-36.8529933,174.7452462,Ponsonby Medical Centre,im:4c497284-15a0-4edd-a812-a44604ea51cd,/gps-accident-urgent-medical-care/gp/ponsonby-medical-centre/,primary
-41.30112560000001,174.77929560000007,Ora Toa - Poneke Medical Centre,im:db528144-50f0-4e4d-a4c1-e96b7f81a2ff,/gps-accident-urgent-medical-care/gp/ora-toa-poneke-medical-centre/,primary
-46.3792301,168.3474239,Waikiwi Medical Centre,im:da9ac6e6-4c7f-48eb-b0fc-6a83564eab33,/gps-accident-urgent-medical-care/gp/waikiwi-medical-centre/,primary
-40.9170343,175.00331519999997,Team Medical,im:878a6bf8-e60b-4d1b-9e80-16895c74a9d9,/gps-accident-urgent-medical-care/accident-urgent-medical-care-ae/team-medical/,primary
-36.73804,174.75220960000001,Mairangi Medical Centre,im:f72c7619-af40-4be7-90d5-3a643251c440,/gps-accident-urgent-medical-care/gp/mairangi-medical-centre/,primary
-36.734753,174.6923293,"Health and Counselling Centre, Massey University Auckland",im:00336c51-3dab-4ccd-8a10-50fb920e6e6c,/gps-accident-urgent-medical-care/tertiary-student-health-clinic/health-and-counselling-centre-massey-university/,primary
-36.8777382,174.6306525,The Fono - West,im:bdcf1e1b-8c0a-488d-9d25-66cbfc388797,/gps-accident-urgent-medical-care/gp/the-fono-west/,primary
-43.4983045,172.6406567,Mairehau Medical Centre,im:f1cec3c3-11f9-44d0-8415-3f1e9db5becf,/gps-accident-urgent-medical-care/gp/mairehau-medical-centre/,primary
-41.12452020000001,174.83626530000004,Ora Toa - Takapuwahia Medical Centre,im:64f4948b-0a25-42dd-984c-28785b2fb445,/gps-accident-urgent-medical-care/gp/ora-toa-takapuwahia-medical-centre/,primary
-36.9462635,174.84423449999997,Queen Street Medical Centre,im:c30245b0-776a-4ef5-bb25-b4bae575179f,/gps-accident-urgent-medical-care/gp/queen-street-medical-centre/,primary
-36.7602808,174.74713880000002,Forrest Hill Family Medical Centre,im:0be4d473-9b1d-4ec2-9e1d-ebe3f4b9991f,/gps-accident-urgent-medical-care/gp/forrest-hill-family-medical-centre/,primary
-45.8676409,170.4889166,Roslyn Health Centre,im:0f195a09-cb39-4f8a-8ad6-1b10a98d289c,/gps-accident-urgent-medical-care/gp/roslyn-health-centre/,primary
-45.88560220000001,170.52808519999996,Waverley Health,im:a334e1da-21bc-46f8-8e22-694377907a28,/gps-accident-urgent-medical-care/gp/waverley-health/,primary
-46.10419099999999,168.93870349999997,Gore Medical Centre,im:4f080b51-7008-41d8-8489-44110c4dfe50,/gps-accident-urgent-medical-care/gp/gore-medical-centre/,primary
-39.3480588,174.28595789999997,Stratford Health Centre,im:6fc3a310-b74a-4879-bdea-b4671af6f4e8,/gps-accident-urgent-medical-care/gp/stratford-health-centre/,primary
-45.8711892,170.4969551,Kenko Care Ltd,im:10c82371-aca2-4d48-a694-0a498fe0bc62,/gps-accident-urgent-medical-care/gp/kenko-care-ltd/,primary
-39.1170548,173.95670789999997,Oakura Medical Centre,im:ecae615a-6d1a-48c0-9700-756e16e26855,/gps-accident-urgent-medical-care/gp/oakura-medical-centre/,primary
-45.88205179999999,170.48280269999998,Mornington Health Centre,im:faae85cb-9ef1-4aca-866d-f4726ab89f60,/gps-accident-urgent-medical-care/gp/mornington-health-centre/,primary
-39.45371,173.86074940000003,Opunake Medical Centre,im:8c39d0ed-d216-4c71-98bf-2bcab0ffb1c8,/gps-accident-urgent-medical-care/gp/opunake-medical-centre/,primary
-36.87333599999999,174.82886359999998,Meadowbank Medical Centre,im:35db0d76-7ee7-4ab8-bdf1-4ac54a389fe3,/gps-accident-urgent-medical-care/gp/meadowbank-medical-centre/,primary
-36.8007331,174.7462048,All Care Family Medical Centre - Northcote,im:98f3f1ac-fc61-4819-9385-599717283cc9,/gps-accident-urgent-medical-care/gp/all-care-family-medical-centre-northcote/,primary
-36.8833408,174.76113310000005,Mt Eden Medical Centre,im:677ee8fa-7509-46a8-b330-5b53a3ebdd1e,/gps-accident-urgent-medical-care/gp/mt-eden-medical-centre/,primary
-45.2577457,169.39176150000003,Alexandra Family Medical,im:d772020c-d2f6-44c3-97d9-2e0154b3c9ef,/gps-accident-urgent-medical-care/gp/alexandra-family-medical/,primary
-37.207801,174.9082969,"12 Glasgow Road, Pukekohe, Auckland",im:5090227c-54bf-43a9-b993-b6079d93dbca,/12-glasgow-road-pukekohe-auckland/,primary
-34.6512794,172.97062329999994,Whakawhiti Ora Pai Community Health Centre,im:41850c6f-12ed-49f4-8a3d-eca9da34dfde,/gps-accident-urgent-medical-care/gp/whakawhiti-ora-pai-community-health-centre/,primary
-34.8328765,173.1307641,Whakawhiti Ora Pai Community Health Centre,im:41850c6f-12ed-49f4-8a3d-eca9da34dfde,/gps-accident-urgent-medical-care/gp/whakawhiti-ora-pai-community-health-centre/,primary
-34.51666358538311,172.90995597839355,Whakawhiti Ora Pai Community Health Centre,im:41850c6f-12ed-49f4-8a3d-eca9da34dfde,/gps-accident-urgent-medical-care/gp/whakawhiti-ora-pai-community-health-centre/,primary
-36.7757948,174.55559830000004,Kumeū Village Medical Centre,im:c0d97d43-7f1b-484a-a906-e090b5e35d03,/gps-accident-urgent-medical-care/gp/kumeu-village-medical-centre/,primary
-39.5863523,174.2668625,Ngāti Ruanui Healthcare (Hāwera),im:a6dcc9e1-3b9f-4f77-b330-701064d83238,/gps-accident-urgent-medical-care/gp/ngati-ruanui-healthcare-hawera/,primary
-37.9061102,175.4751589,Leamington Medical Centre,im:70196159-1233-4e88-b54d-00b4273283eb,/gps-accident-urgent-medical-care/gp/leamington-medical-centre/,primary
-37.6904267,176.10781999999995,Ngati Kahu Hauora GP Service,im:b359e614-9861-4097-b3c8-7e04282dd285,/gps-accident-urgent-medical-care/gp/ngati-kahu-hauora-gp-service/,primary
-39.755526,174.47291380000001,Ngāti Ruanui Healthcare (Patea),im:529ca9b5-1dfe-4883-a959-77270e48db92,/gps-accident-urgent-medical-care/gp/ngati-ruanui-healthcare-patea/,primary
-40.8787793,172.8168439,Golden Bay Community Health Centre,im:2ae894cf-62dd-40e3-98db-d9f15519e850,/gps-accident-urgent-medical-care/gp/golden-bay-community-health-centre/,primary
-43.44468639999999,172.63287760000003,Belfast North Mediqual Doctors,im:1fece9b6-ea87-4d7a-847c-0cde53654186,/gps-accident-urgent-medical-care/gp/belfast-north-mediqual-doctors/,primary
-43.5329258,172.5987677,Riccarton Medical Practice,im:ef42a90e-53c0-4a5a-bbd2-ab1c0d7c1b5a,/gps-accident-urgent-medical-care/gp/riccarton-medical-practice/,primary
-36.8988482,174.85378939999998,Tamaki Family Health Centre,im:f15922d5-b29b-4227-9fbf-69e826932fda,/gps-accident-urgent-medical-care/gp/tamaki-family-health-centre/,primary
-36.92408289999999,174.78572989999998,Toi Whānau Health,im:39b466da-2c93-4614-a82f-e124d673b9f8,/gps-accident-urgent-medical-care/gp/toi-whanau-health/,primary
-36.9197338,174.75740829999995,Hillsborough Medical Centre,im:7a7b4efd-9b5c-4fde-b8b6-e5e9d5773bd0,/gps-accident-urgent-medical-care/gp/hillsborough-medical-centre/,primary
-36.8796578,174.76750294418736,Parkview Medical Group,im:b84ee3de-2363-43b2-8d5d-7e8fe6975fd1,/gps-accident-urgent-medical-care/virtual-care-clinic/parkview-medical-group/,primary
-36.977737,174.87159080000004,"488 Great South Road, Papatoetoe, Auckland",im:0b6fa8a3-aa96-409b-bef8-60c90286dbd6,/488-great-south-road-papatoetoe-auckland/,primary
-43.5321144,172.63748680000003,The Christchurch Doctors,im:04ccc221-4689-4277-88c8-eb30af08efd1,/gps-accident-urgent-medical-care/gp/the-christchurch-doctors/,primary
-36.9336376,174.91187960000002,Botany Medical and Urgent Care,im:3d1626e6-5d1f-4363-a45d-71de47077938,/gps-accident-urgent-medical-care/accident-urgent-medical-care-ae/botany-medical-and-urgent-care/,primary
-36.8365382,174.6011209,Redhills Medical Centre,im:1b3efff1-6ef5-4d88-8151-02dacc015a91,/gps-accident-urgent-medical-care/gp/redhills-medical-centre/,primary
-36.88976820000001,175.0111382,Beachlands Medical Centre,im:e9d4dd24-1163-41e9-996e-551ed2d461cc,/gps-accident-urgent-medical-care/gp/beachlands-medical-centre/,primary
-36.8636713,174.73683389999997,Surrey Medical Centre,im:5adc7cc6-8c3a-4138-ab7f-24deb35fdee3,/gps-accident-urgent-medical-care/gp/surrey-medical-centre/,primary
-41.1305899,174.8800268,Ora Toa Waitangirua Medical Centre,im:dfc504a2-7317-4f87-b526-18a5cfddcfed,/gps-accident-urgent-medical-care/gp/ora-toa-waitangirua-medical-centre/,primary
-36.921015,174.73610359999998,Prana Family Health,im:20b1b99f-051d-42d1-9b95-c6fe699c6833,/gps-accident-urgent-medical-care/gp/prana-family-health/,primary
-37.0395903,174.9148348,Prana Family Health,im:20b1b99f-051d-42d1-9b95-c6fe699c6833,/gps-accident-urgent-medical-care/gp/prana-family-health/,primary
-45.2522427,169.3953942,HealthCentral,im:837540b2-556b-4fb6-90a9-92dc0fb72881,/gps-accident-urgent-medical-care/accident-urgent-medical-care-ae/healthcentral/,primary
-40.3488053,175.6187827,Sydney St Health Centre,im:fd7eca2d-5571-4308-ac97-ad9d8003dd8f,/gps-accident-urgent-medical-care/gp/sydney-st-health-centre/,primary
-45.8757212,170.5024539,Servants Health Centre,im:cc29bc4c-de96-4ec6-bdb3-9faee37d714c,/gps-accident-urgent-medical-care/gp/servants-health-centre/,primary
-37.7850463,176.32903510000006,Ngā Kākano Foundation - Family Health Services,im:383395a5-eeda-4aaa-9f75-294321d38b70,/gps-accident-urgent-medical-care/gp/nga-kakano-foundation-family-health-services/,primary
-41.1360843,174.8397835218054,The 502 - Rangatahi Ora,im:6ca42a68-c637-47df-a4f8-934b8a067ab8,/gps-accident-urgent-medical-care/youth-health/the-502-rangatahi-ora/,primary
-36.84825850000001,174.74431019999997,Dr Zhuang & Wah Surgery,im:59013bb9-a9f8-40cd-9a68-b576c92e0ae9,/gps-accident-urgent-medical-care/gp/dr-zhuang-wah-surgery/,primary
-45.8633913,170.5099116,Dunedin North Medical Centre,im:1c9ba525-0b74-4b4e-a4c5-b6ee287dd8a7,/gps-accident-urgent-medical-care/gp/dunedin-north-medical-centre/,primary
-37.7256415,176.1334498,Epic Health Medical Practice,im:e8a9c66a-cfe6-47a9-8505-6e7e383d2c08,/gps-accident-urgent-medical-care/gp/epic-health-medical-practice/,primary
-37.2010956,174.90045859999998,Pukekohe Family Health Care,im:9a0d6272-9c07-4adb-93d6-db1d74948908,/gps-accident-urgent-medical-care/gp/pukekohe-family-health-care/,primary
-38.22992213082929,175.86036554101906,Tokoroa Medical Centre,im:8596dda7-4d93-42ff-b238-a4287a99531e,/gps-accident-urgent-medical-care/gp/tokoroa-medical-centre/,primary
-36.60630409999999,174.6986381,The Doctors Red Beach,im:16f15b39-e778-49cb-b373-e1b5f3c4849a,/gps-accident-urgent-medical-care/gp/the-doctors-red-beach/,primary
-36.9000168,174.72104060000004,GP Central - Stoddard,im:62026c63-0b11-4dde-8eb7-61a888f96796,/gps-accident-urgent-medical-care/gp/gp-central-stoddard/,primary
-37.0569407,174.9394673,Papakura Family Medicine Clinic Ltd,im:8ebbcd51-7e2c-4084-b6bc-3fcaa9fa8a23,/gps-accident-urgent-medical-care/gp/papakura-family-medicine-clinic-ltd/,primary
-44.7332262,170.46883839999998,Kurow Medical Centre,im:bbbceb3c-5bab-400f-a8bf-65cab4d1e60b,/gps-accident-urgent-medical-care/gp/kurow-medical-centre/,primary
-44.48926386041274,169.97090321957398,Kurow Medical Centre,im:bbbceb3c-5bab-400f-a8bf-65cab4d1e60b,/gps-accident-urgent-medical-care/gp/kurow-medical-centre/,primary
-44.2642029,170.10048430000006,Kurow Medical Centre,im:bbbceb3c-5bab-400f-a8bf-65cab4d1e60b,/gps-accident-urgent-medical-care/gp/kurow-medical-centre/,primary
-38.1811276,175.21049119999998,Otorohanga Medical,im:c8d0a8a7-cc9b-4e1a-8825-2072be72fe90,/gps-accident-urgent-medical-care/gp/otorohanga-medical/,primary
-38.6645122,178.02264130000003,City Medical Centre Gisborne,im:f367a089-6022-4f67-ae62-65e3ac1b4af7,/gps-accident-urgent-medical-care/gp/city-medical-centre-gisborne/,primary
-38.6683365,178.04754279999997,De Lautour Medical,im:7a3343ab-0158-44d0-a4cd-86f934d250d2,/gps-accident-urgent-medical-care/gp/de-lautour-medical/,primary
-39.62872360000001,176.8489408,Mahora Medical Centre,im:24f0f2d8-7919-4bca-aeb8-4d6eb4831a9e,/gps-accident-urgent-medical-care/gp/mahora-medical-centre/,primary
-36.6312103,174.7628532,Manly Medical Centre,im:e4aa8a4d-da4f-4249-9343-8c545fb730b4,/gps-accident-urgent-medical-care/gp/manly-medical-centre/,primary
-46.6042543,168.3503409,Bluff Medical Centre,im:dca38791-e33d-484f-b59e-ca3eab88424a,/gps-accident-urgent-medical-care/gp/bluff-medical-centre/,primary
-43.56613650000001,172.6042172,Hoon Hay Medical Centre,im:4f4e5954-702a-46fa-89ed-6b3e8b998041,/gps-accident-urgent-medical-care/gp/hoon-hay-medical-centre/,primary
-36.8921709,174.7950877,Maungakiekie Clinic,im:2e0da8e0-4959-44d2-a477-592880ad07e4,/gps-accident-urgent-medical-care/gp/maungakiekie-clinic/,primary
-36.89147029999999,174.77092489999995,Dr Nicholas Cooper,im:b7b98058-6bea-43fe-b424-b20bd757bc73,/gps-accident-urgent-medical-care/gp/dr-nicholas-cooper/,primary
-45.9028564,170.4301432,Green Island Family Healthcare,im:1ae5c2f9-e68a-42dc-b44a-14ff9b49fccf,/gps-accident-urgent-medical-care/gp/green-island-family-healthcare/,primary
